id_staz,lat,lon,quota,dataset,nome
H11099,44.06832,12.43751,38.0,simnbo,Santarcangelo di Romagna
H11100,43.91441,12.64204,79.0,simnbo,Morciano di Romagna
H11101,43.93981,12.34870,163.0,simnbo,Pietracuta
H11102,44.40798,11.50303,99.0,simnbo,Palesio
H11103,43.81986,12.27411,629.0,simnbo,Pennabilli
H11104,43.95847,12.73940,5.0,simnbo,Cattolica
H11105,43.93753,12.44649,680.0,simnbo,San Marino
H11110,44.38998,11.49457,276.0,simnbo,Prugnolo
H12411,44.47870,11.29836,286.0,simnbo,Bologna San Luca
H12459,44.68840,12.21161,1.0,simnbo,Guagnino
H12460,44.20072,10.97616,641.0,simnbo,Silla corpo frana
H12479,44.05651,12.54549,10.0,simnbo,Rimini Ausa
H12633,44.21417,11.50833,183.0,simnbo,Castel del Rio
H12669,44.61130,11.82311,5.0,simnbo,Bassarone idro Saiarino
H12719,44.53420,11.28030,36.0,simnbo,Canocchia Botte monte
H12720,44.52030,11.16780,38.0,simnbo,Fondo Martignone
H12721,44.65390,11.26860,22.0,simnbo,Cassa Dosolo
H12994,44.45556,11.31083,194.0,simnbo,Paderno
H12997,44.14833,11.69139,226.0,simnbo,San Cassiano sul Lamone
H13023,44.48000,11.31472,76.0,simnbo,Ravone
H13173,44.49249,11.18661,74.0,simnbo,Ponte Ronca
H14101,44.49972,11.34611,84.0,simnbo,Bologna idrografico
H02984,44.67442,11.56957,14.0,simnbo,Travallino
H02985,44.64899,11.65006,11.0,simnbo,Alberino
H02986,44.67466,11.36710,24.0,simnbo,San Giorgio Deserto
H02988,44.74405,11.42263,15.0,simnbo,Madonna
H02989,44.71796,11.52265,12.0,simnbo,Malalbergo
H02990,44.43479,11.69647,29.0,simnbo,Molinetto
H02991,44.54052,11.56922,18.0,simnbo,Budrio Olmo
H02993,44.53397,11.36817,42.0,simnbo,Dozza
H02994,44.34746,11.39303,411.0,simnbo,Monte Ceresa
H02995,44.26352,11.34155,675.0,simnbo,Loiano
H02997,44.56532,11.71696,10.0,simnbo,Sant'Antonio Renana
H03000,44.34680,11.08455,691.0,simnbo,Ca' Bortolani
H03001,44.05404,10.90557,620.0,simnbo,Pracchia
H03004,44.22625,11.22257,460.0,simnbo,Invaso
H03007,44.48787,11.28812,54.0,simnbo,Casalecchio canonica
H03008,44.41408,11.52486,87.0,simnbo,Varignana 2 lago
H03060,44.21571,11.25681,900.0,simnbo,Madonna dei Fornelli
H03061,44.50122,11.32820,80.0,simnbo,Bologna meteo
H03062,44.13638,10.88741,900.0,simnbo,Monteacuto delle Alpi
H03064,44.62251,11.81265,8.0,simnbo,Saiarino meteo
H03094,44.38151,11.24785,105.0,simnbo,Sasso Marconi
H03095,44.47318,11.28243,65.0,simnbo,Casalecchio chiusa
H03096,44.50828,11.08392,82.0,simnbo,Bazzano
H03097,44.37101,11.33990,174.0,simnbo,Pianoro
H03098,44.72121,11.29579,26.0,simnbo,Cento
H03099,44.92781,11.44087,17.0,simnbo,Opera Po
H03100,44.44914,11.43922,64.0,simnbo,Pizzocalvo
H03101,44.48023,11.28208,54.0,simnbo,Casalecchio tiro a volo
H03102,44.38103,11.58841,74.0,simnbo,Castel San Pietro
H03103,44.28425,11.61588,70.0,simnbo,Codrignano
H03104,44.28780,11.11313,193.0,simnbo,Vergato
H03105,44.31006,11.82482,42.0,simnbo,Castelbolognese
H03106,44.47563,11.28110,63.0,simnbo,Casalecchio canale
H03107,44.57611,11.71154,18.0,simnbo,Accursi Idice
H03108,44.57626,11.71165,18.0,simnbo,Accursi cassa
H03109,44.57965,11.78024,15.0,simnbo,Brocchetti
H03110,44.57979,11.78040,15.0,simnbo,Brocchetti cassa
H03111,44.57891,11.80184,15.0,simnbo,Cardinala Idice
H03112,44.57904,11.80191,19.0,simnbo,Cardinala Cassa
H03113,44.57933,11.86129,14.0,simnbo,Chiavicone Idice
H03114,44.57932,11.86156,15.0,simnbo,Chiavicone Reno
H03115,44.50636,11.33286,37.0,simnbo,Bova
H03116,44.76419,11.34978,26.0,simnbo,Dosso
H03117,44.77849,11.36893,24.0,simnbo,Opera Reno Panfilia
H03118,44.78259,11.37077,16.0,simnbo,Secondo Salto
H03119,44.87750,11.43194,11.0,simnbo,Burana
H03120,44.72410,11.54538,21.0,simnbo,Gallo
H03121,44.54028,11.34825,28.0,simnbo,Arcoveggio
H03122,44.54736,11.13301,50.0,simnbo,Calcara
H03123,44.62196,11.23758,24.0,simnbo,Forcelli
H03124,44.49076,11.22104,75.0,simnbo,Lavino di Sopra
H03125,44.58426,11.23027,36.0,simnbo,Lavino di Sotto
H03126,44.55741,11.36633,25.0,simnbo,Castelmaggiore
H03127,44.63905,11.47251,18.0,simnbo,Casoni
H03128,44.50748,11.47017,38.0,simnbo,Castenaso
H03129,44.57810,11.59537,23.0,simnbo,San Martino in Argine
H03130,44.57480,11.70609,17.0,simnbo,Sant'Antonio
H03131,44.45876,11.73595,24.0,simnbo,Sesto Imolese
H03132,44.52811,11.76422,19.0,simnbo,Portonovo
H03133,44.43880,11.86575,20.0,simnbo,Sant'Agata
H03134,44.51584,11.88402,17.0,simnbo,San Bernardino
H03135,44.38305,11.94246,25.0,simnbo,Cotignola
H03136,44.46538,11.96830,18.0,simnbo,Fusignano
H03137,44.50393,12.04777,14.0,simnbo,Alfonsine
H03138,44.48386,11.42158,51.0,simnbo,Ponte Caselle
H03139,44.54504,11.37757,35.0,simnbo,La Dozza
H03140,44.39378,11.81481,25.0,simnbo,Mordano
H03141,44.60927,11.31382,32.0,simnbo,Bonconvento
H03142,44.15404,10.97730,352.0,simnbo,Porretta Terme
H03143,44.34535,11.71292,42.0,simnbo,Imola
H03145,44.22091,11.22350,480.0,simnbo,Sambro
H03146,44.35856,11.21123,121.0,simnbo,Panico Reno
H03147,44.35878,11.21116,121.0,simnbo,Panico canale
H03148,44.63232,11.44114,18.0,simnbo,Saletto
H03149,44.67307,11.62513,9.0,simnbo,Gandazzolo Reno
H03150,44.67293,11.62491,9.0,simnbo,Gandazzolo Savena
H03151,44.59188,11.84710,15.0,simnbo,Beccara Nuova Botte
H03152,44.59196,11.84727,15.0,simnbo,Beccara Nuova Reno
H03153,44.57745,11.87520,10.0,simnbo,Ponte Bastia
H03154,44.61111,11.82300,5.0,simnbo,Bassarone cassa
H03155,44.53533,11.61491,21.0,simnbo,Massarolo
H03156,44.45013,11.72960,25.0,simnbo,Correcchio Sillaro
H03157,44.45019,11.72971,25.0,simnbo,Correcchio
H03158,44.26821,11.29197,540.0,simnbo,Loiano Ponte Savena 1
H03159,44.26827,11.29202,540.0,simnbo,Loiano Ponte Savena
H03160,44.88231,11.41416,13.0,simnbo,Bondeno Emissario
H03161,44.68484,11.26022,28.0,simnbo,Bagnetto Canale
H03162,44.82443,11.28743,20.0,simnbo,Foscaglia 1
H03163,44.66517,11.27232,24.0,simnbo,Sostegno canale
H03164,44.57909,11.18259,41.0,simnbo,Paltrone Samoggia
H03165,44.55208,11.19653,39.0,simnbo,Anzola Ghironda
H03166,44.63210,11.41918,19.0,simnbo,Bentivoglio
H05303,44.47195,11.51056,41.0,simnbo,Centonara
H05304,44.57819,11.86149,15.0,simnbo,Chiavica Bastia Sillaro
H05310,44.88238,11.41410,13.0,simnbo,Bondeno Mandracchio
H05311,44.68506,11.26059,28.0,simnbo,Bagnetto Mandracchio
H05312,44.61259,11.23154,35.0,simnbo,Impianto Forcelli canale
H05313,44.82459,11.28766,20.0,simnbo,Foscaglia 2
H05314,44.66547,11.27237,24.0,simnbo,Sostegno Reno
H05315,44.57900,11.18244,41.0,simnbo,Paltrone Martignone
H05316,44.55208,11.19663,37.0,simnbo,Anzola
H05342,44.18306,10.97047,339.0,simnbo,Silla
H05343,44.37632,11.00875,700.0,simnbo,Monteombraro
H05345,44.10962,11.16931,794.0,simnbo,Cottede
H05346,44.12187,11.37449,476.0,simnbo,Firenzuola
H05347,44.21480,11.43299,500.0,simnbo,Piancaldoli
H05348,44.11515,11.54710,500.0,simnbo,Palazzuolo sul Senio
H05356,44.25360,11.42536,708.0,simnbo,Casoni di Romagna
H05358,44.06141,12.54197,10.0,simnbo,Rimini SS16
H05359,43.98105,12.40581,116.0,simnbo,Ponte Verucchio
H05360,43.78817,12.14274,720.0,simnbo,Casteldelci
H05363,44.57820,11.86124,15.0,simnbo,Chiavica Bastia canale
H05367,44.88300,11.41434,13.0,simnbo,Bondeno Panaro
H05368,44.68542,11.26147,28.0,simnbo,Bagnetto Reno
H05369,44.61270,11.23172,28.0,simnbo,Impianto Forcelli Mandracchio
H05370,44.61295,11.23298,33.0,simnbo,Impianto Forcelli Lavino
H05371,44.57905,11.18247,41.0,simnbo,Paltrone Mandracchio
H05384,44.48405,11.15124,125.0,simnbo,San Martino in Casola
H05429,43.69223,12.13623,850.0,simnbo,Badia Tedalda
H05439,44.27467,11.57899,98.0,simnbo,Borgo Tossignano
H05440,44.24923,11.58750,486.0,simnbo,Le Taverne
H05450,44.26117,11.03537,623.0,simnbo,Riola di Labante
H05451,44.31916,11.49065,166.0,simnbo,San Clemente
H05452,44.06089,11.39823,720.0,simnbo,Barco
H05454,44.13737,11.49792,929.0,simnbo,Monte Faggiola
H05455,44.22576,11.67395,480.0,simnbo,Monte Albano
H05458,44.21958,11.32130,825.0,simnbo,Monghidoro
H05459,44.08158,11.03296,650.0,simnbo,Treppio
H05524,44.45378,11.36519,92.0,simnbo,San Ruffillo Savena
H05562,44.44030,11.13837,291.0,simnbo,Monte San Pietro
H05563,44.22714,11.63234,154.0,simnbo,Casola Valsenio
H05564,44.13444,11.04081,472.0,simnbo,Suviana
H05582,44.45353,11.36644,92.0,simnbo,San Ruffillo canale
H08433,44.49420,11.34677,148.0,simnbo,Bologna Torre Asinelli
H11109,44.69632,09.59791,995.0,simnpr,Groppallo
H11282,44.63711,10.80601,54.0,simnpr,Marzaglia
H11837,44.54027,09.60321,712.0,simnpr,Ponteceno
H12461,44.11918,10.80903,1794.0,simnpr,Lago Scaffaiolo
H12462,44.93026,09.90647,77.0,simnpr,Fiorenzuola d'Arda
H12480,44.71112,09.37863,322.0,simnpr,Marsaglia
H12635,44.93058,10.37523,32.0,simnpr,Colorno AIPO
H12637,44.96139,10.95500,21.0,simnpr,Bondanello
H12639,44.91082,10.98334,30.0,simnpr,Concordia sulla Secchia
H12668,44.65863,10.81511,38.0,simnpr,Rubiera casse valle
H12709,44.62283,10.99703,39.0,simnpr,Ponte Sant'Ambrogio
H12710,45.00949,09.77124,71.0,simnpr,Pontenure
H12712,44.62255,10.40761,158.0,simnpr,Guardasone
H12715,44.69725,10.09278,139.0,simnpr,Ramiola
H12899,45.04222,10.18139,29.0,simnpr,Isola Pescaroli SIAP
H12996,45.01694,09.53778,81.0,simnpr,Luretta
H12998,44.73611,10.34306,91.0,simnpr,Invaso Cassa Parma
H12999,44.73611,10.34306,91.0,simnpr,Invaso Cassa Parma 1
H13034,44.47766,10.33214,423.0,simnpr,Vetto Pluvio
H13035,44.53261,10.35510,273.0,simnpr,Cedogno
H13036,44.90540,09.33395,280.0,simnpr,Ponte Nibbiano Tidoncello
H13172,44.47409,11.01250,110.0,simnpr,Savignano sul Panaro
H14025,44.82250,10.16278,73.0,simnpr,La Nave Russa
H14026,44.83750,10.19778,59.0,simnpr,La Vezza
H14027,44.75250,10.14167,120.0,simnpr,Campanara
H14028,45.03417,10.05306,35.0,simnpr,Ongina
H14029,45.03417,10.05306,35.0,simnpr,Ongina Po
H14030,44.66361,10.40611,125.0,simnpr,Termina
H14327,44.57778,10.08167,748.0,simnpr,Ravarano
H14328,44.52611,10.01528,808.0,simnpr,Fugazzolo
H14373,44.82117,10.99474,26.0,simnpr,Ponte Motta
H03011,44.23212,10.76872,985.0,simnpr,Sestola
H03012,44.19428,10.57724,1083.0,simnpr,Pievepelago
H03013,44.31957,10.82826,687.0,simnpr,Pavullo
H03014,44.64447,09.49596,656.0,simnpr,Ferriere Pluvio
H03015,44.63379,09.73284,597.0,simnpr,Bardi
H03016,44.50745,09.62675,521.0,simnpr,Bedonia
H03017,44.43487,10.39470,729.0,simnpr,Castelnovo ne' Monti
H03018,44.29575,10.57566,1091.0,simnpr,Frassinoro
H03019,44.36343,10.19253,998.0,simnpr,Succiso
H03020,44.42836,10.16217,597.0,simnpr,Isola Palanzano
H03021,44.41229,10.00854,1252.0,simnpr,Lagdei
H03022,44.47342,10.04746,618.0,simnpr,Marra
H03023,44.80806,10.33031,54.0,simnpr,Parma T.P.
H03024,44.60414,10.26109,297.0,simnpr,Langhirano
H03025,44.60591,10.12452,381.0,simnpr,Calestano
H03026,44.66135,09.59813,761.0,simnpr,Mangiarosto
H03027,44.49681,10.38816,440.0,simnpr,Vedriano
H03028,44.90633,10.55893,30.0,simnpr,Boretto
H03074,44.93596,12.43518,9.0,simnpr,Ca Dolfin
H03075,44.95786,12.33110,9.0,simnpr,Ca Venier
H03076,45.02784,12.15195,7.0,simnpr,Cavanella
H03077,44.53393,09.20825,744.0,simnpr,Diga del Brugneto
H03078,44.34580,10.13845,1151.0,simnpr,Lago Paduli
H03079,44.94823,12.30313,14.0,simnpr,Porto Tolle
H03080,44.51485,09.15454,769.0,simnpr,Torriglia
H03167,44.94519,11.42552,21.0,simnpr,Ficarolo
H03169,44.80996,10.32567,57.0,simnpr,Parma idro
H03170,44.82072,09.91691,189.0,simnpr,Vigoleno
H03171,44.67626,09.90093,350.0,simnpr,Varano Modem
H03172,44.51406,09.84219,354.0,simnpr,Ostia Parmense
H03173,44.71211,09.56966,436.0,simnpr,Farini
H03174,44.48728,10.09950,544.0,simnpr,Corniglio
H03177,44.64368,09.49864,629.0,simnpr,Ferriere Idro
H03179,44.52437,10.35273,296.0,simnpr,Compiano
H03181,44.65855,10.81495,38.0,simnpr,Rubiera casse monte
H03205,44.65546,10.59917,94.0,simnpr,Rivalta RE
H03776,44.50358,09.99307,803.0,simnpr,Berceto Baganza
H03794,44.87378,09.64382,207.0,simnpr,Ponte dell'Olio
H03795,44.65100,09.81211,341.0,simnpr,Ponte Lamberti
H03798,44.47476,09.73773,422.0,simnpr,Pradella
H05301,44.75510,09.38369,272.0,simnpr,Bobbio
H05317,44.54591,09.45005,1007.0,simnpr,Santo Stefano d'Aveto
H05321,44.94840,12.11756,4.0,simnpr,Ariano SIAP
H05323,44.72830,10.44642,75.0,simnpr,Casse Espansione Enza SIAP
H05324,45.01470,11.29326,16.0,simnpr,Castelmassa SIAP
H05325,45.02769,12.15202,7.0,simnpr,Cavanella SIAP
H05327,44.86984,10.04911,79.0,simnpr,Fidenza SIAP
H05328,44.69726,10.09250,142.0,simnpr,Fornovo SIAP
H05329,44.44197,10.65413,228.0,simnpr,Lugo SIAP
H05332,45.05686,09.71594,50.0,simnpr,Piacenza SIAP
H05333,44.96032,12.48198,2.0,simnpr,Pila SIAP
H05334,44.96062,11.75592,9.0,simnpr,Polesella SIAP
H05335,44.88689,11.60474,8.0,simnpr,Pontelagoscuro SIAP
H05336,44.35717,10.92243,220.0,simnpr,Ponte Samone SIAP
H05339,44.60693,11.00948,42.0,simnpr,San Cesario SIAP
H05340,44.74755,10.98734,38.0,simnpr,Ponte Bacchello
H05381,44.68271,09.90531,259.0,simnpr,Varano
H05385,44.25940,10.67408,971.0,simnpr,Sassostorno
H05391,44.54710,09.61004,855.0,simnpr,Nociveglia
H05392,44.19013,10.67311,1371.0,simnpr,Doccia di Fiumalbo
H05393,44.88830,11.60807,8.0,simnpr,Pontelagoscuro
H05398,44.36949,10.10208,1339.0,simnpr,Lago Ballano
H05400,44.31699,10.34493,900.0,simnpr,Ligonchio
H05401,44.58338,10.31376,513.0,simnpr,Neviano Arduini
H05402,44.41878,09.68641,656.0,simnpr,Montegroppo
H05404,44.93712,09.43104,410.0,simnpr,Pianello Val Tidone
H05405,44.43901,10.03353,902.0,simnpr,Bosco di Corniglio
H05406,44.81901,09.99125,146.0,simnpr,Salsomaggiore
H05407,44.43751,09.48070,853.0,simnpr,Casoni di Santa Maria di Taro
H05408,44.52991,10.49072,729.0,simnpr,La Stella
H05409,44.29792,10.42750,1148.0,simnpr,Febbio
H05410,44.34987,10.57014,703.0,simnpr,Farneta
H05411,44.43344,10.65364,247.0,simnpr,Lugo
H05412,44.34475,10.27119,832.0,simnpr,Collagna
H05413,44.27692,10.94206,920.0,simnpr,Montese
H05414,44.35660,10.92266,226.0,simnpr,Ponte Samone
H05415,44.72716,11.04508,32.0,simnpr,Bomporto
H05416,44.64025,09.33012,462.0,simnpr,Trebbia Valsigiara
H05417,45.06052,09.70554,55.0,simnpr,Piacenza
H05419,44.95926,11.75626,9.0,simnpr,Polesella
H05420,44.94290,12.12215,4.0,simnpr,Ariano
H05422,44.40934,10.52302,367.0,simnpr,Ponte Cavola
H05423,44.51048,09.98301,758.0,simnpr,Berceto
H05424,44.36252,10.46004,704.0,simnpr,Villa Minozzo
H05425,44.72164,10.33880,110.0,simnpr,Casse Espansione Parma SIAP
H05426,44.61558,09.98598,235.0,simnpr,Solignano
H05427,44.62076,09.73315,381.0,simnpr,Bardi idro
H05433,44.54859,10.77079,122.0,simnpr,Ponte Veggia
H05434,44.27258,10.81881,367.0,simnpr,Ponte Val di Sasso
H05435,44.37378,10.61366,339.0,simnpr,Ponte Dolo
H05436,44.58855,10.96231,44.0,simnpr,San Donnino
H05437,44.78670,11.13509,28.0,simnpr,Camposanto
H05438,44.85676,10.96490,32.0,simnpr,Pioppa
H05442,44.42886,10.78707,826.0,simnpr,Serramazzoni
H05448,44.66995,10.99531,36.0,simnpr,Navicello
H05462,44.46787,10.49534,594.0,simnpr,Carpineti
H05463,44.52372,10.69920,302.0,simnpr,San Valentino
H05464,44.41144,10.27561,798.0,simnpr,Ramiseto
H05465,44.48442,10.44676,751.0,simnpr,Predolo
H05466,44.49854,10.17835,982.0,simnpr,Musiara Superiore
H05467,44.52122,10.27555,649.0,simnpr,Campora di Sasso
H05468,44.43826,10.09289,980.0,simnpr,Grammatica
H05469,44.54781,10.03564,834.0,simnpr,Casaselvatica
H05470,44.79551,09.63362,600.0,simnpr,Bettola
H05471,44.58677,09.48245,1109.0,simnpr,Selva Ferriere
H05472,44.63617,09.57935,881.0,simnpr,Cassimoreno
H05473,44.40260,10.46494,397.0,simnpr,Gatta
H05475,44.43978,10.23579,474.0,simnpr,Selvanizza
H05476,44.54571,10.38570,243.0,simnpr,Currada
H05477,44.61239,10.27386,263.0,simnpr,Langhirano idro
H05478,44.79011,10.31883,65.0,simnpr,Parma Ponte Nuovo
H05480,44.96474,09.73786,94.0,simnpr,San Giorgio Piacentino
H05481,44.63485,10.17139,309.0,simnpr,Marzolara
H05482,44.76274,09.70231,662.0,simnpr,San Michele
H05483,44.44668,09.61803,852.0,simnpr,Tarsogno
H05484,44.73340,10.02363,434.0,simnpr,Varano Marchesi
H05485,44.96427,09.44062,154.0,simnpr,Pianello Val Tidone idro
H05486,45.05668,09.52977,65.0,simnpr,Rottofreno
H05487,44.63271,09.40532,408.0,simnpr,Salsominore
H05488,44.99210,09.86695,57.0,simnpr,Saliceto
H05489,44.90883,09.81353,116.0,simnpr,Ciriano
H05490,44.90039,09.58211,148.0,simnpr,Rivergaro
H05491,44.49151,09.63055,491.0,simnpr,Tornolo
H05492,44.82263,10.22464,64.0,simnpr,Parma Ovest
H05493,44.80862,10.16946,80.0,simnpr,Noceto
H05494,44.91689,10.25430,42.0,simnpr,San Secondo
H05498,44.66967,10.89934,43.0,simnpr,Ponte Alto
H05499,44.23713,10.51634,1219.0,simnpr,Piandelagotti
H05500,44.43004,10.66763,250.0,simnpr,Rossenna
H05501,44.17740,10.81780,1319.0,simnpr,Lago Pratignano
H05502,44.21530,10.63017,737.0,simnpr,Pievepelago idro
H05503,44.20386,10.79909,512.0,simnpr,Fanano
H05504,44.67946,10.94756,32.0,simnpr,Modena Naviglio
H05505,44.65039,10.79554,57.0,simnpr,Rubiera SS9
H05506,44.51288,10.88088,150.0,simnpr,Gorzano
H05507,44.53398,11.03000,72.0,simnpr,Spilamberto
H05508,44.17934,10.64917,944.0,simnpr,Fiumalbo
H05509,44.24716,10.46579,1051.0,simnpr,Civago
H05510,44.29696,10.31667,1150.0,simnpr,Ospitaletto
H05511,44.77880,10.58119,38.0,simnpr,Cadelbosco
H05512,44.56589,10.46582,516.0,simnpr,Canossa
H05513,44.63327,10.47426,173.0,simnpr,Quattro Castella
H05514,44.62402,10.56793,136.0,simnpr,Puianello
H05515,44.29873,10.23857,1336.0,simnpr,Cerreto Laghi
H05516,44.64804,10.79000,54.0,simnpr,Rubiera Tresinaro
H05517,44.43794,10.23743,483.0,simnpr,Selvanizza-Enza
H05518,44.46697,10.32527,381.0,simnpr,Lonza
H05519,44.49342,10.32998,342.0,simnpr,Vetto
H05520,44.87760,09.49020,552.0,simnpr,Bobbiano
H05521,44.40074,10.47181,396.0,simnpr,Gatta Secchiello
H05522,44.84397,10.45405,34.0,simnpr,Sorbolo
H05523,44.85363,10.63976,31.0,simnpr,Santa Vittoria
H05525,44.90506,09.33274,278.0,simnpr,Ponte Nibbiano
H05526,44.86971,09.72244,202.0,simnpr,Veggiola
H05527,44.81988,09.83200,216.0,simnpr,Lugagnano
H05528,44.81916,09.67559,419.0,simnpr,Riglio
H05529,44.83864,09.33254,586.0,simnpr,Romagnese
H05530,44.94252,09.79735,87.0,simnpr,Montanaro
H05531,44.75198,09.77587,349.0,simnpr,Case Bonini
H05532,44.91614,10.11014,53.0,simnpr,Castellina di Soragna
H05533,44.88287,10.10614,61.0,simnpr,Toccalmatto
H05534,44.69547,10.09579,142.0,simnpr,Fornovo
H05535,44.59269,09.76684,541.0,simnpr,Noveglia
H05536,44.72718,09.93469,434.0,simnpr,Pellegrino
H05537,44.62948,09.86698,803.0,simnpr,Pessola
H05538,44.61946,09.63400,689.0,simnpr,Pione
H05539,44.81497,09.98511,154.0,simnpr,Salsomaggiore sul Ghiara
H05540,44.51770,10.38135,571.0,simnpr,Roncovetro
H05541,44.34365,10.72977,754.0,simnpr,Polinago
H05544,44.69503,09.68524,1077.0,simnpr,Teruzzi
H05545,44.81869,09.49708,240.0,simnpr,Perino
H05547,44.86567,09.23149,575.0,simnpr,Valverde
H05548,44.52711,09.54738,925.0,simnpr,Casalporino
H05549,44.56880,09.88653,556.0,simnpr,Mormorola
H05551,44.80548,10.32468,58.0,simnpr,Parma Ponte Verdi
H05552,44.71422,09.78830,800.0,simnpr,Bore
H05553,44.44686,09.69847,495.0,simnpr,Albareto Parma
H05554,44.56668,09.67953,787.0,simnpr,Farfanaro
H05555,44.64942,09.82106,451.0,simnpr,Varsi
H05556,44.44414,09.78421,762.0,simnpr,Valdena
H05557,44.26102,10.39828,1729.0,simnpr,Rifugio Bargetana
H05558,44.58157,09.58508,824.0,simnpr,Frassineto
H05559,44.43249,10.99243,456.0,simnpr,Guiglia
H05560,44.49907,10.60571,550.0,simnpr,Baiso
H05561,44.49520,09.34647,848.0,simnpr,Cabanne
H05565,44.60370,09.23553,849.0,simnpr,Alpe Gorreto
H05566,44.48098,09.24207,1116.0,simnpr,Barbagelata
H05567,44.82510,09.72550,341.0,simnpr,Gropparello
H05568,44.57337,09.28496,745.0,simnpr,Rovegno
H05569,44.20976,10.48864,1535.0,simnpr,Passo delle Radici
H05570,44.59550,10.67689,98.0,simnpr,Ca' de Caroli
H12465,43.83175,11.83771,715.0,spdsra,Lama
H12466,43.87178,11.74720,1060.0,spdsra,Campigna
H12467,43.87008,11.83866,565.0,spdsra,Diga di Ridracoli
H12468,43.92525,11.89186,295.0,spdsra,Capaccio
H12469,43.87728,11.82058,565.0,spdsra,Bacine IDRO
H12470,43.87728,11.82059,565.0,spdsra,Bacine GRONDA
H12471,43.89252,11.78121,570.0,spdsra,Campigna IDRO
H12473,43.90596,11.77881,572.0,spdsra,Celle IDRO
H12474,43.90315,11.79916,476.0,spdsra,Corniolo
H12475,43.94760,11.74772,560.0,spdsra,Fiumicello idro valle
H12476,43.94760,11.74773,566.0,spdsra,Fiumicello idro deriv.
H12477,43.94813,11.74827,560.0,spdsra,Fiumicello Q der.
H03029,44.07154,11.87182,670.0,spdsra,Monte Grosso
H03030,44.22699,11.73784,370.0,spdsra,Rontana
H03031,43.84597,12.03572,1200.0,spdsra,Corsicchie
H03032,44.00181,11.66516,750.0,spdsra,Pratacci
H03033,43.99349,11.94530,460.0,spdsra,Civitella
H03035,44.26279,11.99295,26.0,spdsra,Ponte Braldo
H03036,44.21506,12.16992,21.0,spdsra,Santa Maria Nova
H03037,44.07741,11.61388,350.0,spdsra,Marradi
H03038,44.14960,12.13599,195.0,spdsra,Bertinoro
H03039,44.19758,11.87488,250.0,spdsra,Lodolone
H03040,44.13487,11.65293,705.0,spdsra,Monte Romano
H03041,44.02939,11.80490,405.0,spdsra,Vallicelle
H03042,44.03248,12.04326,270.0,spdsra,Voltre
H03043,43.90358,11.90114,600.0,spdsra,Lastra
H03044,44.13657,11.83704,570.0,spdsra,Trebbio
H03045,43.99691,12.16866,365.0,spdsra,Monte Iottone
H03046,43.94648,12.07693,600.0,spdsra,Rullato
H03047,43.89269,12.19345,570.0,spdsra,Maiano
H03048,44.08571,12.20682,175.0,spdsra,Roversano
H03049,44.12958,11.51258,858.0,spdsra,Bibbiana
H03050,43.92426,11.79330,735.0,spdsra,Corniolo
H03051,44.33002,12.03134,20.0,spdsra,Ponte Vico
H03052,44.29769,12.11085,14.0,spdsra,Coccolia
H03053,44.23218,12.23401,19.0,spdsra,Matellica
H03054,44.03811,11.51757,750.0,spdsra,Casaglia
H03055,44.17012,11.94940,66.0,spdsra,Castrocaro
H03056,43.92264,11.95766,685.0,spdsra,Montriolo
H03057,44.29424,11.78295,51.0,spdsra,Tebano
H03058,44.11438,12.00404,370.0,spdsra,Caminate
H03092,44.19904,12.39516,2.0,spdsra,Museo delle barche
H03176,44.24182,11.88666,52.0,spdsra,Rivalta RA
H03182,44.32450,12.27984,6.0,spdsra,Bevano Adriatica
H03183,44.05077,12.17701,72.0,spdsra,Borello
H03184,44.11339,12.29599,40.0,spdsra,Calisese
H03185,44.25901,12.26090,14.0,spdsra,Castiglione
H03187,44.13971,12.23505,31.0,spdsra,Cesena
H03189,44.28688,11.89148,37.0,spdsra,Faenza
H03190,44.22698,12.02757,30.0,spdsra,Forli'
H03193,43.95814,12.19660,125.0,spdsra,Mercato Saraceno
H03194,44.46959,12.08286,12.0,spdsra,Mezzano
H03195,44.15966,11.79515,168.0,spdsra,Modigliana
H03196,44.40133,12.02379,17.0,spdsra,Ponte Albergone
H03198,44.16385,12.00957,56.0,spdsra,Ponte Calanca
H03200,44.33147,11.96682,27.0,spdsra,Pieve Cesato
H03201,44.10502,11.98305,124.0,spdsra,Predappio
H03202,43.89215,12.09518,247.0,spdsra,Quarto
H03203,44.39398,12.27311,5.0,spdsra,Rasponi
H03204,44.30650,11.94276,26.0,spdsra,Reda
H03206,44.06079,11.84440,212.0,spdsra,Rocca San Casciano
H03207,44.20306,12.08668,26.0,spdsra,Ronco
H03208,44.36791,12.17268,11.0,spdsra,San Bartolo
H03210,44.38896,12.16847,11.0,spdsra,San Marco
H03212,43.94133,11.90515,258.0,spdsra,Santa Sofia
H03213,44.25728,12.21407,10.0,spdsra,San Zaccaria
H03214,44.24466,11.82146,57.0,spdsra,Sarna
H03215,44.09379,12.39636,30.0,spdsra,Savignano
H03216,44.30563,12.29549,10.0,spdsra,Savio
H03217,44.18521,11.70181,154.0,spdsra,Strada Casale
H03219,44.09148,12.08492,79.0,spdsra,Teodorano
H05430,44.12146,12.06155,60.0,spdsra,Meldola
H05431,44.09098,12.19984,54.0,spdsra,San Carlo
H05443,44.19904,12.39517,2.0,spdsra,Museo delle barche
H05444,44.20183,12.40349,1.0,spdsra,Cesenatico porto
